doi,n.scopus,n.wos,n.unmerged
"10.1016/j.apenergy.2016.08.189",1,1,1
"10.1016/j.techfore.2009.11.009",1,1,1
"10.1016/j.ecolmodel.2007.01.026",1,1,1
"10.1016/j.simpat.2017.11.002",1,1,1
"10.1139/f02-149",1,1,1
"10.1109/uksim.2013.97",1,1,1
"10.1093/ije/dyy260",1,1,1
"10.1016/j.semarthrit.2020.02.004",1,1,1
"10.1109/tsg.2016.2646779",1,1,1
"10.1007/s10980-021-01324-5",1,1,1
"10.4018/ijhisi.289462",1,1,1
"10.1086/657992",1,1,1
"10.1155/2013/283196",1,1,1
"10.1016/j.ijpe.2009.06.034",1,1,1
"10.3934/naco.2018029",1,1,1
"10.1109/tpwrs.2015.2507199",1,1,1
"10.3390/su12052056",1,1,1
"10.1109/coginf.2007.4341905",1,1,1
"10.1002/rnc.6591",1,1,1
"10.1177/14780771221082257",1,1,1
"10.18564/jasss.1771",1,1,1
"10.3233/jad-215368",1,1,1
"10.1001/jamaoncol.2015.3336",1,1,1
"10.1109/mfi52462.2021.9591163",1,1,1
"10.2514/1.i010961",0,2,0
"10.1109/icsmc.2009.5346294",1,1,1
"10.1109/ieem.2017.8290111",2,0,0
"10.1371/journal.pone.0166103",1,1,1
"10.1002/mma.7806",1,1,1
"10.1038/s41598-022-06771-x",1,1,1
"10.3390/app7070713",1,1,1
"10.1016/j.autcon.2018.10.015",1,1,1
"10.1890/13-0147.1",1,1,1
"10.1080/17477778.2018.1442155",1,1,1
"10.21314/jois.2021.012",1,1,1
"10.1016/j.isatra.2022.09.023",1,1,1
"10.1109/tvt.2022.3211733",1,1,1
"10.1007/s11116-015-9616-z",1,1,1
"10.1016/j.rser.2012.12.048",1,1,1
"10.1109/uksim.2014.44",1,1,1
"10.1016/s0304-3800(02)00348-4",1,1,1
"10.1016/j.ins.2019.01.057",1,1,1
"10.1002/rnc.3670",1,1,1
"10.3390/en8010031",1,1,1
"10.1080/18756891.2016.1256571",1,1,1
"10.1080/00207721.2011.555012",1,1,1
"10.1007/s11403-022-00355-8",2,0,0
"10.1109/tsp.2013.2295055",1,1,1
"10.3141/2076-04",1,1,1
"10.1080/00324728.2017.1371477",1,1,1
"10.1371/journal.pone.0210041",1,1,1
"10.1016/j.ijepes.2021.107415",1,1,1
"10.1016/j.infsof.2007.07.005",1,1,1
"10.1016/j.neucom.2017.03.086",1,1,1
"10.1016/j.ins.2022.11.090",1,1,1
"10.3390/ijerph18105078",1,1,1
"10.1002/etc.5155",1,1,1
"10.1016/j.envsoft.2015.07.016",1,1,1
"10.1111/j.1559-3584.2004.tb00304.x",1,1,1
"10.5370/jeet.2011.6.2.284",1,1,1
"10.1063/1.4829631",1,1,1
"10.1007/s10846-010-9537-1",1,1,1
"10.1016/j.jde.2017.02.036",1,1,1
"10.1155/2016/3891595",1,1,1
"10.3390/electronics11223679",1,1,1
"10.1016/j.technovation.2008.09.002",1,1,1
"10.5547/2160-5890.7.2.mwel",1,1,1
"10.1016/j.automatica.2021.109895",1,1,1
"10.1049/iet-cta.2015.0616",1,1,1
"10.3390/en16124704",1,1,1
"10.1177/08862605211050108",1,1,1
"10.1038/s41598-023-31892-2",1,1,1
"10.3390/computers7020024",1,1,1
"10.1016/j.resuscitation.2007.05.014",1,1,1
"10.18564/jasss.3585",1,1,1
"10.1016/s0378-4371(00)00458-1",1,1,1
"10.1016/j.envsoft.2016.04.011",1,1,1
"10.1016/j.eswa.2013.09.029",1,1,1
"10.1111/j.1365-2419.2007.00427.x",1,1,1
"10.1016/j.tube.2022.102300",1,1,1
"10.1080/00038628.2019.1640107",1,1,1
"10.1017/s0007123407000154",1,1,1
"10.1177/1091142108327356",1,1,1
"10.15439/2015f300",1,1,1
"10.1016/j.epsr.2022.108302",1,1,1
"10.1007/s11067-005-2627-0",1,1,1
"10.3390/electronics10161975",1,1,1
"10.3141/1644-04",1,1,1
"10.1016/j.jobe.2020.101604",1,1,1
"10.3233/faia200074",1,1,1
"10.1016/j.ecolmodel.2006.07.017",1,1,1
"10.1016/j.jebo.2017.04.016",1,1,1
"10.1016/j.compbiomed.2022.105753",1,1,1
"10.3390/s17122729",1,1,1
"10.1016/j.apenergy.2019.114402",1,1,1
"10.1016/j.automatica.2023.111087",1,1,1
"10.1109/tciaig.2013.2287297",1,1,1
"10.1016/j.jtbi.2017.02.028",1,1,1
"10.1109/mits.2017.2743207",1,1,1
"10.1142/s0129183114500065",1,1,1
"10.1016/j.ecolmodel.2016.08.012",1,1,1
"10.1007/s11284-013-1077-2",1,1,1
"10.5194/bg-11-1261-2014",1,1,1
"10.1109/access.2021.3069275",1,1,1
"10.1016/j.heliyon.2023.e16790",1,1,1
"10.2514/1.g000621",1,1,1
"10.3141/2173-08",1,1,1
"10.1007/978-3-030-41418-4_9",1,1,1
"10.1097/xcs.0000000000000025",1,1,1
"10.1016/j.ecosys.2019.100701",1,1,1
"10.1016/j.trb.2012.01.001",1,1,1
"10.1049/ecej:19970304",1,1,1
"10.1016/j.egypro.2012.01.004",1,1,1
"10.1007/978-3-030-40690-5_39",1,1,1
"10.1177/0361198119839340",1,1,1
"10.1109/ro-man46459.2019.8956415",1,1,1
"10.1098/rsos.210506",1,1,1
"10.1177/0361198119839989",1,1,1
"10.1016/j.segan.2019.100203",1,1,1
"10.1016/j.compenvurbsys.2014.06.006",1,1,1
"10.1186/1471-2334-10-236",1,1,1
"10.1109/dexa.2013.48",1,1,1
"10.1016/j.wasman.2021.03.056",1,1,1
"10.1109/tcst.2015.2388732",1,1,1
"10.1111/1365-2664.14304",1,1,1
"10.1016/j.autcon.2022.104133",1,1,1
"10.1016/s0168-1699(99)00071-x",1,1,1
"10.1016/j.jclepro.2021.130038",1,1,1
"10.1016/j.autcon.2019.102927",1,1,1
"10.1109/access.2022.3202208",1,1,1
"10.1007/s00248-009-9510-3",1,1,1
"10.1080/095281398146789",1,1,1
"10.1061/(asce)me.1943-5479.0000868",1,1,1
"10.1016/j.ins.2003.03.025",1,1,1
"10.1016/j.compchemeng.2007.07.012",1,1,1
"10.1177/0037549716683028",1,1,1
"10.1007/s10489-017-0935-y",1,1,1
"10.1016/s2589-7500(22)00042-5",1,1,1
"10.3233/mgs-200334",1,1,1
"10.1007/s00285-015-0895-y",1,1,1
"10.1016/j.ijepes.2008.10.004",1,1,1
"10.1177/0049124118769100",1,1,1
"10.5751/es-11842-250403",1,1,1
"10.1002/ecs2.3550",1,1,1
"10.1016/j.simpat.2010.06.022",1,1,1
"10.1111/rec.13487",1,1,1
"10.1016/j.neucom.2022.07.052",1,1,1
"10.1007/s12061-010-9049-1",1,1,1
"10.1177/0278364919839137",1,1,1
"10.1016/j.ecolmodel.2003.08.022",1,1,1
"10.1108/aa-03-2019-0056",1,1,1
"10.1016/j.automatica.2011.08.045",1,1,1
"10.3390/s21113820",1,1,1
"10.1109/tac.2012.2186094",1,1,1
"10.1890/11-0192.1",1,1,1
"10.1371/journal.pone.0279845",1,1,1
"10.1016/j.jenvman.2017.07.018",1,1,1
"10.1080/10400419.2021.2005309",1,1,1
"10.1371/journal.pone.0261514",1,1,1
"10.1007/978-3-319-64798-2_7",1,1,1
"10.1007/s10015-020-00646-y",1,1,1
"10.1109/tste.2021.3091976",1,1,1
"10.1016/j.techfore.2020.120199",1,1,1
"10.1016/j.agsy.2019.102718",1,1,1
"10.1177/1090198119876242",1,1,1
"10.1111/oik.08278",1,1,1
"10.1080/00207179.2021.1974095",1,1,1
"10.1016/j.scitotenv.2016.05.051",1,1,1
"10.1136/bmjresp-2021-000881",1,1,1
"10.3233/978-1-61499-105-2-406",1,1,1
"10.18564/jasss.2015",1,1,1
"10.1007/s41980-020-00417-2",1,1,1
"10.1016/j.ecolmodel.2015.06.039",1,1,1
"10.1007/s10592-023-01548-9",1,1,1
"10.1007/978-3-030-19424-6_26",1,1,1
"10.1109/tcsii.2015.2433399",1,1,1
"10.3991/ijoe.v11i9.5071",1,1,1
"10.1109/wi-iat.2013.112",1,1,1
"10.5220/0007399907150723",1,1,1
"10.4018/jiit.2008010102",1,1,1
"10.1016/j.autcon.2016.11.002",1,1,1
"10.1155/2013/825307",1,1,1
"10.1016/j.seares.2015.11.010",1,1,1
"10.3390/math10244667",1,1,1
"10.1080/00207721.2013.795632",1,1,1
"10.17310/ntj.2015.1.09",1,1,1
"10.1016/j.engappai.2009.01.014",1,1,1
"10.3390/su11205866",1,1,1
"10.1088/1757-899x/240/1/012065",1,1,1
"10.1007/s10980-022-01575-w",1,1,1
"10.1061/(asce)co.1943-7862.0000918",1,1,1
"10.1097/01.jaa.0000840508.75042.ce",1,1,1
"10.1186/s12942-018-0128-x",1,1,1
"10.1117/12.712600",1,1,1
"10.1038/srep33322",1,1,1
"10.1017/s1365100509080262",1,1,1
"10.1038/s41598-019-51565-3",1,1,1
"10.1007/978-1-4614-6134-0",8,0,0
"10.1177/1059712309342488",1,1,1
"10.1007/978-4-431-55879-8_21",1,1,1
"10.1093/cid/ciac814",1,1,1
"10.18564/jasss.1538",1,1,1
"10.1007/s00227-016-2847-5",1,1,1
"10.1016/j.physa.2020.125257",1,1,1
"10.1088/1742-5468/2005/07/p07008",1,1,1
"10.1016/j.cor.2006.10.014",1,1,1
"10.1155/2012/481923",1,1,1
"10.1109/icdmw.2012.34",1,1,1
"10.1161/hypertensionaha.119.14533",1,1,1
"10.1016/j.ecolmodel.2013.02.026",1,1,1
"10.1007/s40797-019-00118-8",1,1,1
"10.3233/faia200369",1,1,1
"10.1016/j.joca.2014.07.010",1,1,1
"10.3390/su142316183",1,1,1
"10.1109/tac.2013.2263653",1,1,1
"10.1177/1063293x9600400103",1,1,1
"10.1186/1472-6947-12-35",1,1,1
"10.3390/e23050521",1,1,1
"10.1016/j.energy.2016.09.096",1,1,1
"10.3390/en7010385",1,1,1
"10.1080/08839510500191828",1,1,1
"10.1631/fitee.2100597",1,1,1
"10.1142/s0218213006003065",1,1,1
"10.1016/j.neucom.2015.05.060",1,1,1
"10.1109/tac.2017.2712758",1,1,1
"10.1007/s10113-018-1424-5",1,1,1
"10.1109/tcyb.2014.2345791",1,1,1
"10.1080/01605682.2020.1790306",1,1,1
"10.1134/s0005117914030114",1,1,1
"10.1002/asjc.1848",1,1,1
"10.1134/s1064226917120087",1,1,1
"10.1109/tnnls.2021.3071109",1,1,1
"10.18564/jasss.3207",1,1,1
"10.18564/jasss.2448",1,1,1
"10.5750/ijme.v163ia2.754",1,1,1
"10.14201/adcaij2019814954",1,1,1
"10.1016/j.trc.2015.10.010",1,1,1
"10.3390/biology10101019",1,1,1
"10.1016/j.enpol.2016.05.039",1,1,1
"10.1002/ajpa.22495",1,1,1
"10.9781/ijimai.2021.03.001",1,1,1
"10.1016/j.tele.2017.12.013",1,1,1
"10.1016/j.jenvman.2020.110905",1,1,1
"10.1016/j.drugpo.2018.02.008",1,1,1
"10.1016/j.enpol.2013.11.004",1,1,1
"10.1007/s11071-018-4604-4",1,1,1
"10.1016/j.compeleceng.2021.107211",1,1,1
"10.3390/s22218159",1,1,1
"10.1111/j.1365-2486.2012.02677.x",1,1,1
"10.1016/j.trpro.2017.05.226",1,1,1
"10.3390/en3121972",1,1,1
"10.1016/j.automatica.2021.110077",1,1,1
"10.1001/jama.278.6.514",1,1,1
"10.3389/fams.2022.886082",1,1,1
"10.1057/jos.2015.19",1,1,1
"10.1016/j.automatica.2020.108952",1,1,1
"10.1111/1753-6405.13221",1,1,1
"10.1109/tvt.2017.2788441",1,1,1
"10.21314/jem.2018.173",1,1,1
"10.7326/m16-2891",1,1,1
"10.1016/j.jedc.2006.08.002",1,1,1
"10.1007/978-3-319-07593-8_18",1,1,1
"10.1016/j.foreco.2020.118019",1,1,1
"10.1002/asjc.3092",1,1,1
"10.1142/s0218194003001184",1,1,1
"10.1109/clade.2004.1309099",1,1,1
"10.1108/k-02-2015-0053",1,1,1
"10.1109/access.2019.2938548",1,1,1
"10.1007/978-1-4419-0492-8_1",1,1,1
"10.1049/iet-ifs.2010.0001",1,1,1
"10.1111/ele.13192",1,1,1
"10.5614/itbj.ict.res.appl.2016.10.3.6",1,1,1
"10.1002/nem.1969",1,1,1
"10.1109/acc.2008.4586897",1,1,1
"10.1109/jsee.2012.00017",1,1,1
"10.1016/j.enpol.2014.04.004",1,1,1
"10.1109/itng.2008.57",1,1,1
"10.1111/j.1523-1739.2005.00321.x",1,1,1
"10.24507/ijicic.18.03.837",1,1,1
"10.1016/j.simpat.2022.102687",1,1,1
"10.1086/520121",1,1,1
"10.1016/j.envsoft.2018.05.017",1,1,1
"10.1007/s11356-021-17112-2",1,1,1
"10.1007/s10696-014-9201-3",1,1,1
"10.3354/meps07039",1,1,1
"10.1093/geronb/53b.4.s177",1,1,1
"10.3103/s0147688210050072",1,1,1
"10.1016/j.ecolmodel.2019.04.014",1,1,1
"10.1016/j.chb.2010.03.036",1,1,1
"10.1016/j.enconman.2018.08.046",1,1,1
"10.3390/app10010274",1,1,1
"10.1016/j.envsoft.2008.06.011",1,1,1
"10.2337/dc09-1232",1,1,1
"10.1007/s11403-015-0164-6",1,1,1
"10.1073/pnas.1900959116",1,1,1
"10.1007/s11097-012-9254-2",1,1,1
"10.1098/rsif.2007.1061",1,1,1
"10.1109/4235.956711",1,1,1
"10.1016/j.ijpe.2023.108774",1,1,1
"10.1093/cid/ciac725",1,1,1
"10.1186/1476-072x-8-50",1,1,1
"10.1016/j.jtbi.2019.02.024",1,1,1
"10.1109/access.2022.3163393",1,1,1
"10.4018/jitr.2013040101",1,1,1
"10.1007/s00248-017-0963-5",1,1,1
"10.1109/tac.2019.2908258",1,1,1
"10.3389/frobt.2018.00047",1,1,1
"10.1109/iccar52225.2021.9463439",1,1,1
"10.1515/ijb-2022-0112",1,1,1
"10.1007/s11432-015-5442-3",1,1,1
"10.1371/journal.pone.0205259",1,1,1
"10.1002/sres.2567",1,1,1
"10.18564/jasss.2620",1,1,1
"10.3354/meps13942",1,1,1
"10.1016/j.ecolmodel.2020.109379",1,1,1
"10.1109/tcns.2018.2838519",1,1,1
"10.1016/j.amc.2008.05.116",1,1,1
"10.1007/s00592-021-01672-3",1,1,1
"10.3233/mgs-2011-0176",1,1,1
"10.1371/journal.pone.0186309",1,1,1
"10.1093/ee/21.5.1086",1,1,1
"10.1371/journal.pcbi.1010755",1,1,1
"10.1109/itsc.2015.196",1,1,1
"10.1109/lcsys.2023.3289060",1,1,1
"10.1186/s12976-019-0105-5",1,1,1
"10.3390/en15197264",1,1,1
"10.3141/2563-08",1,1,1
"10.1016/j.chaos.2023.113117",1,1,1
"10.1007/s11047-017-9627-0",1,1,1
"10.1016/j.ifacol.2017.08.407",1,1,1
"10.1016/j.ypmed.2016.03.015",1,1,1
"10.1007/s00521-022-07210-8",1,1,1
"10.3390/urbansci3020041",1,1,1
"10.1016/s0304-3800(96)00015-4",1,1,1
"10.1109/tcyb.2021.3095959",1,1,1
"10.1111/j.1475-4991.2012.00515.x",1,1,1
"10.1080/01425692.2022.2154640",1,1,1
"10.1016/j.ecolmodel.2022.110232",1,1,1
"10.1179/1749631414y.0000000041",1,1,1
"10.1007/s11284-008-0576-z",1,1,1
"10.1080/1540496x.2016.1152794",1,1,1
"10.1007/978-3-319-44427-7_3",1,1,1
"10.3390/s21030927",1,1,1
"10.5018/economics-ejournal.ja.2018-62",1,1,1
"10.1097/qai.0000000000000426",1,1,1
"10.1093/cjres/rsm007",1,1,1
"10.1007/s10109-016-0243-9",1,1,1
"10.3390/e21111105",1,1,1
"10.1088/1748-9326/aa75d9",1,1,1
"10.1016/j.inffus.2019.09.006",1,1,1
"10.3390/en10081164",1,1,1
"10.1038/s41562-020-0885-y",1,1,1
"10.1016/s0921-8890(01)00114-2",1,1,1
"10.1137/15m1020356",1,1,1
"10.3390/v15020528",1,1,1
"10.1080/14942119.2021.1850074",1,1,1
"10.1080/00949655.2017.1369540",1,1,1
"10.1155/2014/304537",1,1,1
"10.1287/orsc.1080.0409",1,1,1
"10.1093/icesjms/fsz160",1,1,1
"10.1109/tac.2018.2867257",1,1,1
"10.1007/s10614-016-9607-y",1,1,1
"10.1080/13547860.2016.1153221",1,1,1
"10.1111/j.1467-6486.2012.01062.x",1,1,1
"10.3390/s22197243",1,1,1
"10.1016/j.entcs.2018.03.039",1,1,1
"10.1080/0951192x.2019.1699257",1,1,1
"10.1007/b99040",9,0,0
"10.18564/jasss.2332",1,1,1
"10.3390/app12126024",1,1,1
"10.1016/j.eswa.2005.11.030",1,1,1
"10.1109/ichms49158.2020.9209433",1,1,1
"10.1111/risa.13278",1,1,1
"10.1098/rstb.2022.0066",1,1,1
"10.1016/s0304-4076(02)00160-4",1,1,1
"10.1109/tcyb.2021.3119330",1,1,1
"10.1016/j.automatica.2013.02.044",1,1,1
"10.1016/s0378-1127(98)00456-3",1,1,1
"10.1016/j.eswa.2022.117702",1,1,1
"10.1177/1687814018756103",1,1,1
"10.1016/j.ins.2018.04.010",1,1,1
"10.3141/2103-10",1,1,1
"10.1371/journal.pone.0255031",1,1,1
"10.1287/orsc.12.3.274.10106",1,1,1
"10.1142/s0218843014500051",1,1,1
"10.1016/j.neucom.2020.06.106",1,1,1
"10.1145/3433180",1,1,1
"10.3141/2086-14",1,1,1
"10.1007/s004220050426",1,1,1
"10.1007/s12061-012-9075-2",1,1,1
"10.1016/j.autcon.2004.12.002",1,1,1
"10.14246/irspsd.6.1_63",1,1,1
"10.1007/s11769-013-0636-3",1,1,1
"10.23919/springsim.2019.8732848",2,0,0
"10.1057/ap.2012.21",1,1,1
"10.1088/1757-899x/145/5/052012",1,1,1
"10.1007/s10021-022-00778-1",1,1,1
"10.1109/tac.2022.3217914",2,0,0
"10.1371/journal.pmed.1001451",1,1,1
"10.1002/ece3.7205",1,1,1
"10.1016/j.healthplace.2014.02.010",1,1,1
"10.1007/978-3-319-40397-7_6",1,1,1
"10.1080/13696998.2018.1496922",1,1,1
"10.1016/j.jenvman.2007.04.013",1,1,1
"10.3934/jimo.2015.11.199",1,1,1
"10.1007/s13253-021-00456-0",1,1,1
"10.1016/j.est.2018.03.003",1,1,1
"10.1162/artl_a_00365",1,1,1
"10.1016/s0035-9203(03)90018-6",1,1,1
"10.1007/s10729-014-9310-2",1,1,1
"10.1016/j.eswa.2014.05.005",1,1,1
"10.1007/s11538-017-0292-3",1,1,1
"10.1155/2021/6598782",1,1,1
"10.1016/j.rtbm.2018.06.002",1,1,1
"10.1007/s11116-014-9512-y",1,1,1
"10.1097/qad.0000000000000190",1,1,1
"10.1142/s1469026811003185",1,1,1
"10.1007/bf00044649",1,1,1
"10.1080/0952813x.2014.993503",1,1,1
"10.1016/j.epsr.2015.03.021",1,1,1
"10.1016/j.cie.2012.09.004",1,1,1
"10.1007/978-3-319-50983-9_9",1,1,1
"10.1002/ijc.33884",1,1,1
"10.1109/tac.2017.2720703",1,1,1
"10.1109/tsg.2012.2234487",1,1,1
"10.1016/j.conengprac.2013.03.010",1,1,1
"10.1016/j.ecolmodel.2018.03.010",1,1,1
"10.1080/00207721.2013.858795",1,1,1
"10.1016/j.eswa.2005.09.073",1,1,1
"10.1080/00207179.2011.652181",1,1,1
"10.1109/ical.2008.4636585",1,1,1
"10.1002/rnc.1836",1,1,1
"10.1080/21680566.2021.2023691",1,1,1
"10.3390/e22060635",1,1,1
"10.3233/978-1-61499-440-4-162",2,0,0
"10.1016/j.proeng.2015.01.519",2,0,0
"10.1016/j.pocean.2016.10.008",1,1,1
"10.1016/j.cmpb.2022.107029",1,1,1
"10.1177/0956797615605798",1,1,1
"10.1509/jmr.14.0097",1,1,1
"10.1038/s41598-018-24555-0",1,1,1
"10.1007/s10489-020-02034-2",1,1,1
"10.1109/tnnls.2019.2900592",1,1,1
"10.1109/ojies.2022.3146302",1,1,1
"10.1109/tcst.2014.2300198",1,1,1
"10.1023/a:1012009429991",1,1,1
"10.1016/0168-8510(96)00843-3",1,1,1
"10.1109/tits.2015.2471812",1,1,1
"10.18564/jasss.2421",1,1,1
"10.1007/s10614-008-9161-3",1,1,1
"10.1038/25499",1,1,1
"10.1007/978-3-319-59394-4_15",1,1,1
"10.1002/acs.3563",1,1,1
"10.1016/j.procs.2014.05.494",1,1,1
"10.3389/fpubh.2022.966756",1,1,1
"10.1016/j.sysconle.2017.02.002",1,1,1
"10.1016/j.asoc.2012.02.009",1,1,1
"10.18564/jasss.3429",1,1,1
"10.3233/aic-130573",1,1,1
"10.1103/physreve.85.016102",1,1,1
"10.1002/dac.5095",1,1,1
"10.3390/en12224314",1,1,1
"10.1142/s0218843009002014",1,1,1
"10.1093/icesjms/fss003",1,1,1
"10.18564/jasss.1756",1,1,1
"10.1080/00207540310001628911",1,1,1
"10.1016/j.biosystems.2010.11.009",1,1,1
"10.1109/jsyst.2013.2284959",1,1,1
"10.1007/s00779-004-0334-3",1,1,1
"10.1016/j.ecocom.2018.08.006",1,1,1
"10.1007/s11403-022-00357-6",1,1,1
"10.1134/s1064230714040030",1,1,1
"10.1080/01969720701534125",1,1,1
"10.1109/tits.2019.2957718",1,1,1
"10.1061/(asce)te.1943-5436.0000242",1,1,1
"10.1109/cdc.2008.4739016",1,1,1
"10.3390/e24121768",1,1,1
"10.1016/j.ifacol.2016.07.818",1,1,1
"10.1007/978-3-319-15021-5_8",2,0,0
"10.1243/09544100jaero864",1,1,1
"10.1002/2050-7038.12596",1,1,1
"10.1158/1055-9965.epi-18-0128",1,1,1
"10.7551/978-0-262-33027-5-ch011",1,1,1
"10.1371/journal.pone.0044774",1,1,1
"10.1515/mper-2016-0003",1,1,1
"10.1016/j.ins.2022.12.021",1,1,1
"10.3389/fevo.2015.00030",1,1,1
"10.1109/tac.2013.2261711",1,1,1
"10.1109/cadsm.2003.1255155",1,1,1
"10.1016/j.enpol.2012.09.048",1,1,1
"10.1061/(asce)0733-947x(2008)134:6(262)",1,1,1
"10.1016/j.jocs.2016.10.010",1,1,1
"10.1109/3pgcic.2013.165",1,1,1
"10.1186/s41938-021-00380-y",1,1,1
"10.1111/j.1939-7445.2008.00002.x",1,1,1
"10.1002/int.22744",1,1,1
"10.1002/rnc.3353",1,1,1
"10.1080/02755947.2011.646451",1,1,1
"10.1098/rsif.2016.0543",1,1,1
"10.3390/economies6040063",1,1,1
"10.1016/j.jtcvs.2018.10.040",1,1,1
"10.3390/electronics11020184",1,1,1
"10.23919/springsim.2019.8732882",2,0,0
"10.1080/00207543.2020.1851422",1,1,1
"10.1007/978-3-031-21753-1_14",1,1,1
"10.1016/j.compenvurbsys.2020.101462",1,1,1
"10.1109/lsens.2021.3136655",1,1,1
"10.1002/ecs2.2074",1,1,1
"10.1086/709463",1,1,1
"10.1001/jamacardio.2019.2851",1,1,1
"10.1109/taes.2014.130690",1,1,1
"10.1109/access.2022.3201845",1,1,1
"10.1109/clei.2018.00037",1,1,1
"10.5937/fmet1904699a",1,1,1
"10.1080/00324728.2021.1933149",1,1,1
"10.1371/journal.pone.0244935",1,1,1
"10.18564/jasss.2687",1,1,1
"10.1109/tbme.2020.3044508",1,1,1
"10.1109/access.2020.3047916",2,0,0
"10.1007/s11067-022-09573-w",1,1,1
"10.1016/0165-1765(93)90170-h",1,1,1
"10.1007/s11721-009-0035-7",1,1,1
"10.1016/j.neucom.2018.12.001",1,1,1
"10.1097/qad.0000000000003128",1,1,1
"10.1007/s10980-015-0158-8",1,1,1
"10.1016/j.ifacol.2017.08.2547",1,1,1
"10.1016/s0169-023x(97)00025-6",1,1,1
"10.1061/(asce)0733-947x(2007)133:2(96)",1,1,1
"10.1016/j.apenergy.2021.117959",1,1,1
"10.1111/1467-8462.12511",1,1,1
"10.1007/s10588-010-9067-1",1,1,1
"10.1016/j.futures.2023.103141",1,1,1
"10.1007/s10614-016-9614-z",1,1,1
"10.1016/j.jfranklin.2021.05.024",1,1,1
"10.1016/j.ecolecon.2012.07.007",1,1,1
"10.1109/itsc48978.2021.9564851",1,1,1
"10.5751/es-08677-210321",1,1,1
"10.1016/j.foreco.2004.02.022",1,1,1
"10.1016/j.frl.2022.102846",1,1,1
"10.1007/978-3-030-19756-8_41",1,1,1
"10.1051/matecconf/201710105011",1,1,1
"10.1186/1478-4491-10-1",1,1,1
"10.1109/tsipn.2022.3233155",1,1,1
"10.3141/2079-11",1,1,1
"10.1109/tac.2010.2042764",1,1,1
"10.1080/00028487.2015.1007162",1,1,1
"10.1007/s10816-014-9230-y",1,1,1
"10.1186/s12913-023-09058-7",1,1,1
"10.1080/10919392.2014.866503",1,1,1
"10.3233/jifs-169447",1,1,1
"10.1016/j.eng.2020.05.006",1,1,1
"10.1057/jos.2016.10",1,1,1
"10.1109/tcyb.2018.2856089",1,1,1
"10.1002/2016wr020287",1,1,1
"10.1002/ece3.1532",1,1,1
"10.1016/j.biocon.2012.06.021",1,1,1
"10.1177/0037549702078005552",1,1,1
"10.1088/0964-1726/15/1/029",1,1,1
"10.1109/cimsa.2007.4362536",1,1,1
"10.1371/journal.pone.0224571",1,1,1
"10.1109/isgteurope52324.2021.9639953",1,1,1
"10.1016/j.enpol.2021.112265",1,1,1
"10.1016/j.ecolmodel.2019.108879",1,1,1
"10.1007/s00198-016-3502-1",1,1,1
"10.3328/tl.2009.01.04.309-322",1,1,1
"10.1007/s13524-012-0122-z",1,1,1
"10.1007/978-3-540-88351-7_31",1,1,1
"10.3141/2133-02",1,1,1
"10.1007/978-3-319-39384-1_40",1,1,1
"10.1007/978-3-319-25210-0_6",1,1,1
"10.1007/s12293-020-00307-4",1,1,1
"10.1155/2014/980623",1,1,1
"10.1155/2017/3901813",1,1,1
"10.3390/en14175316",1,1,1
"10.1016/j.scico.2020.102533",1,1,1
"10.1109/tac.2016.2541301",1,1,1
"10.1109/tro.2017.2705044",1,1,1
"10.1080/09669582.2021.2024552",1,1,1
"10.1016/j.jup.2020.101114",1,1,1
"10.1016/j.ecolmodel.2015.02.009",1,1,1
"10.1016/j.eist.2012.01.003",1,1,1
"10.1061/(asce)te.1943-5436.0000897",1,1,1
"10.3390/drones6100271",1,1,1
"10.1162/artl_a_00403",1,1,1
"10.18564/jasss.1482",1,1,1
"10.1016/j.healthpol.2021.09.004",1,1,1
"10.1007/978-3-642-19789-5_15",1,1,1
"10.1371/journal.pone.0088312",1,1,1
"10.1007/s00181-014-0880-0",1,1,1
"10.1016/j.onehlt.2023.100598",1,1,1
"10.1371/journal.pcbi.1009811",1,1,1
"10.1007/s00170-008-1844-3",1,1,1
"10.1016/j.jse.2013.11.006",1,1,1
"10.1162/artl_a_00126",1,1,1
"10.1016/j.epsr.2016.03.021",1,1,1
"10.1016/j.ecolmodel.2011.08.007",1,1,1
"10.1016/j.conengprac.2022.105150",1,1,1
"10.1111/jeb.13989",1,1,1
"10.1016/j.energy.2021.121076",1,1,1
"10.1016/j.automatica.2018.01.003",1,1,1
"10.1080/00207179.2019.1598577",1,1,1
"10.3897/jucs.69750",1,1,1
"10.1038/s41562-020-01038-9",1,1,1
"10.1007/978-3-319-49655-9_29",1,1,1
"10.1016/s1364-8152(03)00006-9",1,1,1
"10.1007/s10926-022-10035-w",1,1,1
"10.3390/en15124207",1,1,1
"10.3233/mgs-170277",1,1,1
"10.1007/s10614-022-10250-w",1,1,1
"10.1016/s0140-3664(02)00252-9",1,1,1
"10.1111/1365-2745.12527",1,1,1
"10.1007/s13132-023-01297-7",1,1,1
"10.1017/s1751731116001531",1,1,1
"10.1098/rsif.2014.0640",1,1,1
"10.3390/land12071409",1,1,1
"10.1007/978-3-030-27535-8_48",1,1,1
"10.1016/j.simpat.2019.101935",1,1,1
"10.1016/j.ifacol.2020.12.1724",1,1,1
"10.1007/s00170-013-5597-2",1,1,1
"10.1080/00207721.2020.1797225",1,1,1
"10.1109/icsmc.2006.384774",1,1,1
